上课班级,选课人数,开课编号,开课课程,授课教师,教师所在院系,开课时间,上课地点,上课周次,单双周,分组名,备注
车辆2301,10,202620271012438,汽车噪声与振动控制,陆炳全[223104],机电工程学院,20304,B座406,11-18,全周,,课表
机械2403,33,202620271008501,嵌入式系统原理与应用（一）,张友旺[134254],机电工程学院,20304,B座407,1-10,全周,,课表
机械2301-02,11,202620271012500,现代控制理论及其仿真,张友旺[134254],机电工程学院,20304,B座407,11-18,全周,,课表
机械2307-08,64,202620271012477,机械工程前沿,杨秧[224239],机电工程学院,20304,B座408,3-10,全周,,课表
机械2309-11,93,202620271012475,机械工程前沿,陈志[217052],机电工程学院,20304,B座409,3-10,全周,,课表
电子信息类2607-09,0,202620271020432,习近平新时代中国特色社会主义思想概论,师方媛[211098],马克思主义学院,20304,B座411,"2-4,8-20",全周,,课表
临五2601-05班口腔五年2601,0,202620271017236,高等数学C2,李飞宇[801702],数学与统计学院,20304,B座413,"2-4,8-20",双周,,课表
统计2401-03,102,202620271007558,回归分析,王洪[711031],数学与统计学院,20304,B座415,1-12,全周,,课表
地勘2401,18,202620271009227,矿床学Ⅰ,刘忠法[214090],地球科学与信息物理学院,20304,B座418,1-10,全周,,课表
软件工程2604-06,0,202620271020255,习近平新时代中国特色社会主义思想概论,贺才乐[205169],马克思主义学院,20304,B座419,"2-4,8-20",双周,,课表
材料国际2601-02班土木国际2601,0,202620271018872,大学生心理健康教育（一）,傅建平[221281],马克思主义学院,20304,B座419,10-17,单周,,课表
光电2601-05,0,202620271020042,高等数学A（一）,杨文胜[706050],数学与统计学院,20304,B座420,"2-4,8-20",全周,,课表
智能2501（科创班）,30,202620271000214,电子技术基础,赵党军[212010],自动化学院,20304,B座501,9-16,全周,,课表
智能2501（科创班）,30,202620271000214,电子技术基础,桂明臻[219125],自动化学院,20304,B座501,1-8,全周,,课表
信安2401-03,70,202620271005185,网络安全,王伟平[132271],计算机学院,20304,B座502,1-16,全周,,课表
地质2501-02,26,202620271004371,构造地质学,朱凌[223030],地球科学与信息物理学院,20304,B座503,9-16,全周,,课表
生工2501-02,53,202620271004099,工科大学化学—物理化学D,杨占红[203141],化学化工学院,20304,B座504,3-14,全周,,课表
信安2501-03,68,202620271000784,计算机组成原理与汇编,盛羽[132389],计算机学院,20304,B座505,1-16,全周,,课表
统计2501-04,68,202620271002769,常微分方程引论,李欣叶[221259],数学与统计学院,20304,B座506,1-10,全周,,课表
大数据2401-04,52,202620271005140,大数据知识工程,刘伟荣[703038],计算机学院,20304,B座507,1-16,全周,,课表
计算机2405-09,142,202620271005022,软件工程,王斌[203199],计算机学院,20304,B座508,1-16,全周,,课表
自动化2405-06,60,202620271004927,信号处理与系统分析,陈志文[216090],自动化学院,20304,B座510,11-18,全周,,课表
电气2401-02,58,202620271004658,电气工程基础,孙妙平[203121],自动化学院,20304,B座510,1-8,全周,,课表
智能2401-04,19,202620271004786,算法分析与设计,邹逸群[211045],自动化学院,20304,B座511,1-8,全周,,课表
电气2405-07,10,202620271015484,现代控制理论,柳张杰[218169],自动化学院,20304,B座511,11-18,全周,,课表
自动化与电气类2609-10,0,202620271016261,高级程序设计,岑丽辉[210002],自动化学院,20304,B座512,"2-4,9-17",全周,,课表
电气2403-04,58,202620271004675,电力电子技术,黎燕[203074],自动化学院,20304,B座513,1-14,全周,,课表
测控2401,14,202620271004689,现代控制理论,胡文峰[216104],自动化学院,20304,B座514,11-18,全周,,课表
自动化2405-06,60,202620271004927,信号处理与系统分析,陈志文[216090],自动化学院,20304,B座514,3-10,全周,,课表
会计2401-03,66,202620271007108,财务大数据分析与决策,曾辉祥[218102],商学院,20304,B座517,9-16,全周,,课表
测控2401,17,202620271004686,光电检测技术与系统,朱红求[206006],自动化学院,20304,B座517,1-8,全周,,课表
自动化与电气类2605-06,0,202620271020714,高级程序设计,叶华文[205153],自动化学院,20304,B座518,"2-4,9-17",全周,,课表
智能2601-03,0,202620271021063,高等数学A（一）,贺兵[218117],数学与统计学院,20304,B座519,"2-4,8-20",双周,,课表
出版2301-03,95,202620271011324,形势与政策,易佳乐[222078],马克思主义学院,20304,C座103,"15,17",全周,,课表
铁道2503-04,48,202620271002991,铁道概论,"陈伟[216003],宋陶然[223099],闫斌[213138]",土木工程学院,20304,C座103,3-8,全周,,课表
工管2501-02班思政2501班交控2501-03,27,202620271003135,数据库应用与开发,刘泽星[701261],计算机学院,20304,C座104,3-18,全周,,课表
智能2604-06,0,202620271021389,高等数学A（一）,李振振[225162],数学与统计学院,20304,C座105,"2-4,8-20",双周,,课表
临班,90,202620271020653,新中国史,张喆[222112],马克思主义学院,20304,C座105,11-18,单周,,课表
预防2601-02,0,202620271016985,有机化学C,蒋历辉[207169],化学化工学院,20304,C座108,"2-4,9-19",全周,,课表
智能建维类2610班建筑2601-02,0,202620271018259,军事理论,柯闻秀[701255],马克思主义学院,20304,C座109,"2-4,8-20",全周,,课表
运训2401-03,80,202620271005372,习近平新时代中国特色社会主义思想概论,李勇图[222028],马克思主义学院,20304,C座111,3-18,双周,,课表
能器2401-02,61,202620271008805,形势与政策,罗桢[214015],冶金与环境学院,20304,C座111,"7,11",全周,,课表
艺科2607班城规2601-02,0,202620271020329,习近平新时代中国特色社会主义思想概论,杨镇[216032],马克思主义学院,20304,C座112,"2-4,8-20",全周,,课表
电子信息类2616-18,0,202620271020425,习近平新时代中国特色社会主义思想概论,周杰[221327],马克思主义学院,20304,C座203,"2-4,8-20",全周,,课表
机械2404-05,68,202620271008433,毛泽东思想和中国特色社会主义理论体系概论,龚珊[221120],马克思主义学院,20304,C座204,3-18,全周,,课表
车辆2401-02,44,202620271008340,毛泽东思想和中国特色社会主义理论体系概论,高正波[222100],马克思主义学院,20304,C座205,3-18,全周,,课表
采矿2603-04,0,202620271020371,习近平新时代中国特色社会主义思想概论,闫境华[222108],马克思主义学院,20304,C座206,"2-4,8-20",全周,,课表
无机2602班矿物2601-03,0,202620271019259,大学计算机基础,裘嵘[803271],计算机学院,20304,C座207,"2-4,9-17",全周,,课表
计算机2505-09,139,202620271015858,概率论与数理统计A,龙珑[211186],数学与统计学院,20304,C座209,3-16,全周,,课表
生医2501班矿物T2501班矿物2501-04,155,202620271004389,概率论与数理统计A,宋林昊[224021],数学与统计学院,20304,C座210,3-16,全周,,课表
材料2502-05,112,202620271003841,电工学A,吴显金[208200],自动化学院,20304,C座304,3-18,全周,,课表
应化2403-04,52,202620271007269,化工原理,符剑刚[135282],化学化工学院,20304,C座307,1-14,全周,,课表
计算机2401-03,82,202620271005034,毛泽东思想和中国特色社会主义理论体系概论,龙运杰[214100],马克思主义学院,20304,C座308,3-18,全周,,课表
信科2401-02,28,202620271007481,微分方程数值解法,"潘克家[209087],郑洲顺[137295]",数学与统计学院,20304,C座310,1-14,全周,,课表
法医2601班护理2601-02,0,202620271017001,国家安全教育,杨淑平[137333],数学与统计学院,20304,C座310,15-20,全周,,课表
土木2601-02,0,202620271018319,新生课,"傅金阳[215023],国巍[210014],易亮[205053],元强[209176]",土木工程学院,20304,C座311,"2-3,9-14",全周,,课表
经济管理类2604-06,0,202620271017165,国家安全教育,刘颖[221116],马克思主义学院,20304,C座311,15-20,全周,,课表
测控2501班电气2501-05,147,202620271015861,概率论与数理统计A,王小捷[212149],数学与统计学院,20304,C座402,3-16,全周,,课表
出版2401-03,86,202620271006920,公共关系学,宋湘绮[152031],人文学院,20304,C座403,11-18,全周,,课表
出版T2601班思政2601班法语2601班哲学2601,0,202620271017626,大学计算机基础,童键[713026],计算机学院,20304,C座404,"2-4,9-17",全周,,课表
地物2501-03,75,202620271004277,人工智能基础及应用（通识）A,郭璠[212151],人工智能学院,20304,C座407,3-18,全周,,课表
土木D2501-03,76,202620271015180,中国近现代史纲要,柴念[222266],马克思主义学院,20304,C座408,3-18,全周,,课表
英语2503-05,56,202620271002171,马克思主义基本原理,罗惠敏[222106],马克思主义学院,20304,C座410,3-18,全周,,课表
生医2601班生工2601-02,0,202620271019354,军事理论,王学荣[221043],马克思主义学院,20304,C座411,"2-4,8-20",全周,,课表
英语2405班西班牙语2401,47,202620271006658,习近平新时代中国特色社会主义思想概论,胡腾蛟[221102],马克思主义学院,20304,C座501,3-18,全周,,课表
城地2601-03,0,202620271020373,习近平新时代中国特色社会主义思想概论,王鸿宇[222096],马克思主义学院,20304,C座502,"2-4,8-20",全周,,课表
国贸2401-02,59,202620271007066,习近平新时代中国特色社会主义思想概论,覃韵[222097],马克思主义学院,20304,C座503,3-18,全周,,课表
冶金材料类2613-15,0,202620271020547,习近平新时代中国特色社会主义思想概论,袁光[221329],马克思主义学院,20304,C座504,"2-4,8-20",全周,,课表
材料2507-08,56,202620271003818,工程力学C,王煜[223145],土木工程学院,20304,C座507,3-18,全周,,课表
交通运输类2601-03,0,202620271020503,习近平新时代中国特色社会主义思想概论,李婷[221047],马克思主义学院,20304,C座508,"2-4,8-20",全周,,课表
计算机D2401-02,59,202620271004555,信息安全技术,汪洁[132387],计算机学院,20304,D座101,1-16,全周,,课表
光电2501-03,87,202620271002708,应用光学,刘敏[216109],物理学院,20304,D座103,2-15,全周,,课表
法学2504-05,60,202620271001913,民事诉讼法,施瑶[221274],法学院,20304,D座104,1-12,全周,,课表
环境2401-02,30,202620271008779,环境影响评价,"何德文[130271],石岩[217024]",冶金与环境学院,20304,D座106,3-10,全周,,课表
中文2501,29,202620271002342,古代汉语（一）,陈文波[223149],人文学院,20304,D座108,1-12,全周,,课表
电科2501-03,75,202620271000835,数理方程,曹粲[212166],电子信息学院,20304,D座110,1-16,全周,,课表
粉体2501-02,56,202620271003648,粉末冶金创新创业,张伟[210043],粉末冶金研究院,20304,D座117,1-8,全周,,课表
粉体2505-06,14,202620271003670,科学素养与科研方法,旷桂超[214102],粉末冶金研究院,20304,D座117,9-16,全周,,课表
粉体2505-06,58,202620271003654,粉末冶金创新创业,"雷前[218004],王春齐[213017]",粉末冶金研究院,20304,D座120,1-8,全周,,课表
采矿2501-02,54,202620271004159,矿山地质,"陈江湛[222308],邓红卫[207010]",资源与安全工程学院,20304,D座121,1-8,全周,,课表
自动化2407-08,60,202620271004843,人工智能导论,陈白帆[205003],人工智能学院,20304,D座122,1-8,全周,,课表
冶金2505-06,51,202620271004048,工科大学化学—物理化学A(一),丁治英[211200],化学化工学院,20304,D座123,1-14,全周,,课表
自动化与电气类2601-03,0,202620271016761,军事理论,罗俊[221112],马克思主义学院,20304,D座125,"2-4,8-20",全周,,课表
应物T2401,20,202620271007427,现代光学,杨中见[216016],物理学院,20304,D座128,2-13,全周,,课表
应数2401-03,80,202620271007527,泛函分析,尹智[222290],数学与统计学院,20304,D座129,1-14,全周,,课表
环境2502,19,202620271003905,环境科学概论,颜旭[218095],冶金与环境学院,20304,D座130,1-8,全周,,课表
法学2303,30,202620271011045,法律职业伦理,唐东楚[707005],法学院,20304,D座202,11-18,全周,,课表
自动化2403-04,62,202620271004922,信号处理与系统分析,余浩洋[222020],自动化学院,20304,D座203,3-10,全周,,课表
测绘2502,20,202620271004318,测绘与时空信息基础A,曾凡河[149042],地球科学与信息物理学院,20304,D座204,9-16,全周,,课表
应化2301-05,82,202620271011528,资源与环境化学,张婷[214021],化学化工学院,20304,D座205,5-12,全周,,课表
信管T2401班信管2401-02,63,202620271007154,习近平新时代中国特色社会主义思想概论,秘金雷[211119],马克思主义学院,20304,D座206,3-18,全周,,课表
金融2403,25,202620271006998,数字创新创业管理,任叶瑶[224200],商学院,20304,D座207,2-17,全周,,课表
机械2309-11,36,202620271012644,高等机构学,钟国梁[213172],机电工程学院,20304,D座209,11-18,全周,,课表
制药2401-02,39,202620271007333,生物化学,王艳[117191],化学化工学院,20304,化学楼124,3-12,全周,,课表
制药2501-02,42,202620271002594,有机化学A（一）,钟世安[117217],化学化工学院,20304,化学楼125,1-14,全周,,课表
机械2401,31,202620271008464,机械制造工程（一）,翁灿[211060],机电工程学院,20304,机电楼C504,1-16,全周,,课表
机械2409,31,202620271008455,机械制造工程（一）,乔明[224094],机电工程学院,20304,机电楼C505,11-16,全周,,课表
机械2409,31,202620271008455,机械制造工程（一）,彭华建[134318],机电工程学院,20304,机电楼C505,1-10,全周,,课表
应物T2301,29,202620271011609,固体物理,郭光华[137228],物理学院,20304,数理楼123,2-17,全周,,课表
光电2301-03,35,202620271011632,光电成像原理与技术,段玉霞[214104],物理学院,20304,数理楼124,2-13,全周,,课表
光电2403-04,54,202620271007379,信号与系统,张楚俊[225135],物理学院,20304,数理楼125,2-13,全周,,课表
光电2504-05,56,202620271002711,数学物理方法,"林旭辉[223121],束传存[217110]",物理学院,20304,数理楼132,1-18,全周,,课表
应数T2501,26,202620271002808,常微分方程,陈和柏[219087],数学与统计学院,20304,数理楼142,1-16,全周,,课表
应数T2401,29,202620271007446,泛函分析,"焦勇[209109],吴恋[216009]","本科生院,数学与统计学院",20304,数理楼143,1-16,全周,,课表
应数D2501-02,58,202620271000154,离散数学,谌昭[222117],数学与统计学院,20304,数理楼245,1-16,全周,,课表
法学2605,0,202620271017420,大学英语（一）,潘紫霓[209030],外国语学院,20304,外语网络楼102,"2-4,8-20",全周,,课表
冶金材料类2620,0,202620271019114,大学英语（一）,周文珺[702035],外国语学院,20304,外语网络楼103,"2-4,8-20",全周,,课表
能源类2603,0,202620271018549,大学英语（一）,郭云[208061],外国语学院,20304,外语网络楼104,"2-4,8-20",全周,,课表
土木D2303,22,202620271009252,岩土工程设计,潘秋景[218179],土木工程学院,20304,外语网络楼105,"1-3,6-14",全周,,课表
土木D2302,28,202620271009250,岩土工程设计,叶新宇[218175],土木工程学院,20304,外语网络楼106,"1-3,6-14",全周,,课表
冶金材料类2625,0,202620271019118,大学英语（一）,张莉[702135],外国语学院,20304,外语网络楼108,"2-4,8-20",全周,,课表
法学2606,0,202620271017418,大学英语（一）,佘烨[702038],外国语学院,20304,外语网络楼117,"2-4,8-20",全周,,课表
遥感测绘地信类2604,0,202620271020136,大学英语（一）,邓军[136175],外国语学院,20304,外语网络楼118,"2-4,8-20",全周,,课表
临五2610,0,202620271017207,大学英语（一）,王华玲[205057],外国语学院,20304,外语网络楼203,"2-4,8-20",全周,,课表
英语2602,0,202620271017613,外国语言文化入门,鄢宏福[207097],外国语学院,20304,外语网络楼206,"2-4,8",全周,,课表
英语2602,0,202620271017613,外国语言文化入门,仲文明[207090],外国语学院,20304,外语网络楼206,15-16,全周,,课表
英语2602,0,202620271017613,外国语言文化入门,周觉知[136237],外国语学院,20304,外语网络楼206,9-14,全周,,课表
英语2602,0,202620271017613,外国语言文化入门,陈洁[136246],外国语学院,20304,外语网络楼206,17-20,全周,,课表
英语2603,0,202620271020701,外国语言文化入门,陈洁[136246],外国语学院,20304,外语网络楼207,"2-4,8",全周,,课表
英语2603,0,202620271020701,外国语言文化入门,周觉知[136237],外国语学院,20304,外语网络楼207,15-20,全周,,课表
英语2603,0,202620271020701,外国语言文化入门,鄢宏福[207097],外国语学院,20304,外语网络楼207,11-14,全周,,课表
英语2603,0,202620271020701,外国语言文化入门,仲文明[207090],外国语学院,20304,外语网络楼207,9-10,全周,,课表
英语2501,22,202620271002162,英语公众演讲,张春敏[803249],外国语学院,20304,外语网络楼208,1-16,全周,,课表
英语2403,22,202620271015397,西方文学批评理论,赵培玲[211169],外国语学院,20304,外语网络楼210,1-16,全周,,课表
英语2404,14,202620271006692,语用学,张征[136236],外国语学院,20304,外语网络楼211,1-16,全周,,课表
西班牙语2501,29,202620271002083,西班牙语词汇学导论,肖艳红[211061],外国语学院,20304,外语网络楼212,1-16,全周,,课表
法语2401,27,202620271006726,法国文学史,中英伦葩[211174],外国语学院,20304,外语网络楼213,1-16,全周,,课表
英语2305,27,202620271011243,科技英语专题,单宇[701256],外国语学院,20304,外语网络楼214,1-16,全周,,课表
法语2501,29,202620271002182,初级法语（二）,侯合余[208080],外国语学院,20304,外语网络楼215,1-16,全周,,课表
英语2303班法语2301,36,202620271011197,区域国别研究专题,方颖琳[215077],外国语学院,20304,外语网络楼216,10-12,全周,,课表
英语2303班法语2301,36,202620271011197,区域国别研究专题,聂品格[224017],外国语学院,20304,外语网络楼216,"1-6,16",全周,,课表
英语2303班法语2301,36,202620271011197,区域国别研究专题,刘婷[211135],外国语学院,20304,外语网络楼216,13-15,全周,,课表
英语2303班法语2301,36,202620271011197,区域国别研究专题,郭薇[212184],外国语学院,20304,外语网络楼216,7-9,全周,,课表
日语2401,13,202620271006748,高级日语（一）,郭蓉菲[208063],外国语学院,20304,外语网络楼219,1-16,全周,,课表
机械类2612,0,202620271018751,大学英语（一）,刘晴[136277],外国语学院,20304,外语网络楼225,"2-4,8-20",全周,,课表
自动化与电气类2617,0,202620271016192,大学英语（一）,夏志明[204086],外国语学院,20304,外语网络楼227,"2-4,8-20",全周,,课表
软件工程2603,0,202620271016339,大学英语（一）,周勤[136275],外国语学院,20304,外语网络楼229,"2-4,8-20",全周,,课表
软件工程2607,0,202620271016341,大学英语（一）,陈慧[205058],外国语学院,20304,外语网络楼231,"2-4,8-20",全周,,课表
智能建维类2609,0,202620271018247,大学英语（一）,薛小英[702149],外国语学院,20304,外语网络楼232,"2-4,8-20",全周,,课表
艺科2606,0,202620271017490,大学基础英语（一）,夏玉芳[136180],外国语学院,20304,外语网络楼344,"2-4,8-20",全周,,课表
机械类2617,0,202620271018758,大学英语（一）,吴华[136190],外国语学院,20304,外语网络楼345,"2-4,8-20",全周,,课表
自动化与电气类2611,0,202620271016188,大学英语（一）,旷剑敏[702140],外国语学院,20304,外语网络楼346,"2-4,8-20",全周,,课表
自动化与电气类2604,0,202620271016193,大学英语（一）,李瑶[136191],外国语学院,20304,外语网络楼349,"2-4,8-20",全周,,课表
计算机类2612,0,202620271016456,大学英语（一）,唐陆军[136257],外国语学院,20304,外语网络楼353,"2-4,8-20",全周,,课表
中国语言文学类2607,0,202620271017691,大学英语（一）,王赟[803063],外国语学院,20304,外语网络楼354,"2-4,8-20",全周,,课表
遥感测绘地信类2605,0,202620271020135,大学英语（一）,黄启瑜[215028],外国语学院,20304,外语网络楼445,"2-4,8-20",全周,,课表
中国语言文学类2606,0,202620271017690,大学英语（一）,央泉[802151],外国语学院,20304,外语网络楼447,"2-4,8-20",全周,,课表
电子信息类2604,0,202620271016635,大学英语（一）,陈晖[803263],外国语学院,20304,外语网络楼449,"2-4,8-20",全周,,课表
机械类2607,0,202620271018754,大学英语（一）,谢孝兰[203058],外国语学院,20304,外语网络楼453,"2-4,8-20",全周,,课表
日语2501,14,202620271002096,日语语言基础（二）,徐小艳[136271],外国语学院,20304,外语网络楼601,1-16,全周,,课表
英语2402,26,202620271006694,交替传译,吴远宁[702063],外国语学院,20304,外语网络楼627,1-16,全周,,课表
计算机D2501-02,62,202620271000188,计算机系统2A,王磊[207094],计算机学院,20304,外语网络楼635,1-16,全周,,课表
运训2502,15,202620271000994,运动心理学,林雪灵[224077],体育教研部,20304,新游泳馆144,1-16,全周,,课表
舞蹈表演2501,23,202620271002075,中国古典舞基训（一）,周智辉[212180],建筑与艺术学院,20304,艺术楼109,1-16,全周,,课表
音乐表演2601-02,0,202620271017559,乐理,彭晓[205188],建筑与艺术学院,20304,艺术楼202,"2-4,8-20",全周,,课表
音乐表演2501-02,31,202620271001941,视唱练耳（三）,殷英[170051],建筑与艺术学院,20304,艺术楼204,1-16,全周,,课表
音乐表演2301-02,4,202620271021025,声乐演唱-7,刘雪梅[139174],建筑与艺术学院,20304,艺术楼234,3-18,全周,刘雪梅,课表
音乐表演2301-02,1,202620271021026,声乐演唱-7,梁彩云[212143],建筑与艺术学院,20304,艺术楼236,3-18,全周,梁彩云,课表
音乐表演2301-02,4,202620271021028,声乐演唱-7,蔡诤诤[214029],建筑与艺术学院,20304,艺术楼318,3-18,全周,蔡诤诤,课表
应物T2501班应物2501班无机2501-02,113,202620271004063,电工技术B,刘波[209184],自动化学院,20506,A座101,3-18,全周,,课表
地勘2603,0,202620271019611,地球科学概论,袁玲玲[217075],地球科学与信息物理学院,20506,A座102,9-18,全周,,课表
临五2601-03,0,202620271017260,基础化学,衣馨瑶[215001],化学化工学院,20506,A座104,"2-4,9-19",全周,,课表
统计2501-04,98,202620271002773,概率论,彭君[209060],数学与统计学院,20506,A座108,1-14,全周,,课表
自动化与电气类2616-18,0,202620271020392,习近平新时代中国特色社会主义思想概论,刘伟[208066],马克思主义学院,20506,A座110,"2-4,8-20",全周,,课表
机械类2609-10,0,202620271018838,工程制图与数字化表达（一）,袁望姣[134296],机电工程学院,20506,A座111,"2-4,9-19",全周,,课表
冶金材料类2625-26,0,202620271019184,工程制图基础A,高海涛[223035],轻合金研究院,20506,A座112,"2-4,8-20",全周,,课表
预防2603-04,0,202620271016986,有机化学C,梁文杰[802971],化学化工学院,20506,A座113,"2-4,9-19",全周,,课表
冶金材料类2605-06,0,202620271019191,工程制图基础A,吴波[134269],机电工程学院,20506,A座114,"2-4,8-20",全周,,课表
光电2603-04,0,202620271018033,工程制图基础B,钟国梁[213172],机电工程学院,20506,A座115,"2-4,9-17",全周,,课表
应数2401-03班应数T2401,31,202620271007515,复变函数Ⅱ,宁家福[217074],数学与统计学院,20506,A座117,1-12,全周,,课表
交设2504-06,78,202620271003261,理论力学A,宁明哲[706020],土木工程学院,20506,A座119,3-17,全周,,课表
药学2601-03,0,202620271017075,工科大学化学—无机与结构化学基础,王曼娟[802924],化学化工学院,20506,A座122,"2-4,9-19",全周,,课表
哲学2401,14,202620271006958,心灵哲学,阳建国[139165],人文学院,20506,A座123,1-12,全周,,课表
化工2401-02,60,202620271007283,化工设备机械基础,刘辉[135285],化学化工学院,20506,A座124,3-10,全周,,课表
出版2501-02,57,202620271002219,数字出版概论,田常清[221232],人文学院,20506,A座124,11-13,全周,,课表
计算机类2604-06,0,202620271020419,习近平新时代中国特色社会主义思想概论,罗俊[221112],马克思主义学院,20506,A座201,"2-4,8-20",双周,,课表
临班,90,202620271020660,新中国史,苏鹤立[221170],马克思主义学院,20506,A座201,11-18,单周,,课表
信管T2401,16,202620271007209,Python机器学习,储军飞[219022],商学院,20506,A座202,1-12,全周,,课表
机械（极端制造）2501班机械2503-04,75,202620271003559,理论力学B,刘志久[149013],土木工程学院,20506,A座204,3-18,全周,,课表
应数D2501-02,58,202620271000152,数学 2A,应金勇[217023],数学与统计学院,20506,A座206,1-16,全周,,课表
土木D2601班交设D2603,0,202620271015993,科学与工程微积分,Ya Ou[dd202604],邓迪国际学院,20506,A座206,17,全周,,课表
机械D2301-02,60,202620271009297,控制与动力学系统（二）,李盈利[216010],交通运输工程学院,20506,A座207,1-16,全周,,课表
新材料类智慧班2601,0,202620271019313,无机化学A,钱频[803266],化学化工学院,20506,A座208,"2-4,9-19",全周,,课表
中文2401-02,58,202620271006870,习近平新时代中国特色社会主义思想概论,李勇图[222028],马克思主义学院,20506,A座210,3-18,全周,,课表
人工智能类智慧班2601新能源类智慧班2601,0,202620271019340,工程制图基础A,"李杰杰[221278],李凯[221091]",机电工程学院,20506,A座212,"2-4,8-20",全周,,课表
能源类2601-02,0,202620271019187,工程制图基础A,周亮[134309],机电工程学院,20506,A座213,"2-4,8-20",全周,,课表
生工2601-02,0,202620271020368,习近平新时代中国特色社会主义思想概论,王鸿宇[222096],马克思主义学院,20506,A座214,"2-4,8-20",全周,,课表
交通运输类2603-04,0,202620271020197,计算机工程图学（一）,饶燕妮[218084],交通运输工程学院,20506,A座215,9-18,全周,,课表
冶金2406班冶金T2401,48,202620271008747,冶金过程原理,"孙丰龙[219195],赵中伟[130239]",冶金与环境学院,20506,A座217,3-18,全周,,课表
化工2404,26,202620271007289,化工原理A(二),周永华[135277],化学化工学院,20506,A座219,3-14,全周,,课表
机械T2501,25,202620271003459,机械工程力学（二）,宋佳楠[222026],机电工程学院,20506,A座220,3-16,全周,,课表
地质2401-02,50,202620271009046,工程地质分析原理,朱凌[223030],地球科学与信息物理学院,20506,A座222,9-16,全周,,课表
地物2503,26,202620271004282,岩石物理学,李磊[220161],地球科学与信息物理学院,20506,A座222,1-8,全周,,课表
测控2401,17,202620271004699,信号处理与系统分析,邓镇华[217069],自动化学院,20506,A座223,11-18,全周,,课表
交设2501-03,78,202620271003250,大学物理B（二）,刘小良[204054],物理学院,20506,A座301,3-16,全周,,课表
铁道2501-03,74,202620271003029,理论力学A,杜金龙[208179],土木工程学院,20506,A座308,3-17,全周,,课表
计算机D2601-02,0,202620271016045,项目（一）计算科学,Hanhe Lin[dd202203],邓迪国际学院,20506,A座310,14-16,全周,,课表
机械D2401-02班交设D2401,90,202620271004511,工程设计（一）,潘晴[220148],机电工程学院,20506,A座310,1-12,全周,,课表
中文2503-05,82,202620271002335,马克思主义基本原理,李青[222118],马克思主义学院,20506,A座311,3-18,全周,,课表
思政2601班法学T2601班哲学2601,0,202620271020313,习近平新时代中国特色社会主义思想概论,秘金雷[211119],马克思主义学院,20506,A座312,"2-4,8-20",全周,,课表
粉体2507-08,14,202620271003690,工科大学化学—有机化学基础A,陈国辉[135246],化学化工学院,20506,A座313,3-14,全周,,课表
信科T2501,20,202620271002819,常微分方程,李欣叶[221259],数学与统计学院,20506,A座314,1-16,全周,,课表
机械类2617班机械T2601,0,202620271018857,工程制图与数字化表达（一）,王青山[217020],机电工程学院,20506,A座315,"2-4,9-19",全周,,课表
矿物2501-03,76,202620271015371,中国近现代史纲要,吴争春[203149],马克思主义学院,20506,A座317,3-18,全周,,课表
电信2502-05,89,202620271000918,大学物理B（二）(信息类),潘江陵[145001],物理学院,20506,A座318,3-18,全周,,课表
能动2505-06,52,202620271003360,工程力学B,夏晓东[218141],土木工程学院,20506,A座319,3-18,全周,,课表
艺科2404-06,54,202620271006388,形势与政策,易孝慈[220111],人文学院,20506,A座320,"7,11",全周,,课表
材料国际2501-02班材料Q2501,80,202620271003739,形势与政策,罗吴赞[222191],材料科学与工程学院,20506,A座320,"8,12",全周,,课表
新能源2501-02,47,202620271003293,工程力学B,罗建阳[149015],土木工程学院,20506,A座321,3-18,全周,,课表
土木[2503-04]班土木2505（天佑班）,50,202620271003108,理论力学A,唐松花[706019],土木工程学院,20506,A座322,3-17,全周,,课表
粉体2504-06,86,202620271003729,大学物理B（二）,刘标[219081],物理学院,20506,A座404,3-16,全周,,课表
土木D2301-03,74,202620271009247,水资源与处理,Afrasyab Khan[dd202408],邓迪国际学院,20506,A座410,"1-3,6-16",全周,,课表
出版2503,30,202620271015317,马克思主义新闻观与新闻理论,凌菁[204089],人文学院,20506,A座411,10-13,全周,,课表
能源类2613-14,0,202620271018587,工程制图基础A,黄始全[213161],轻合金研究院,20506,A座413,"2-4,8-20",全周,,课表
采矿2601-02,0,202620271020370,习近平新时代中国特色社会主义思想概论,闫境华[222108],马克思主义学院,20506,A座415,"2-4,8-20",全周,,课表
应数2502班消防2501-02,60,202620271002855,大学物理B（二）,李一[224213],物理学院,20506,A座417,3-16,全周,,课表
智能2503-04,49,202620271000229,离散数学,马山[217061],自动化学院,20506,B座101,2-9,全周,,课表
法学2301-05,10,202620271011078,国际商事仲裁法,范晓宇[223139],法学院,20506,B座101,11-18,全周,,课表
法学2404-05,62,202620271000086,国际经济法,邓婷婷[212029],法学院,20506,B座102,3-14,全周,,课表
工管2501-02,42,202620271002924,工程力学B,肖厦子[217084],土木工程学院,20506,B座103,3-18,全周,,课表
冶金2402-03,53,202620271008746,冶金过程原理,陈星宇[211048],冶金与环境学院,20506,B座105,3-18,全周,,课表
冶金2404,31,202620271008749,冶金过程原理,张文娟[225008],冶金与环境学院,20506,B座106,3-18,全周,,课表
冶金2401,17,202620271008738,现代冶金工程（英语）,杨喜云[117216],冶金与环境学院,20506,B座107,1-8,全周,,课表
环境2402,15,202620271008772,环境生态工程,"薛生国[205027],朱锋[218154]",冶金与环境学院,20506,B座107,11-18,全周,,课表
