上课班级,选课人数,开课编号,开课课程,授课教师,教师所在院系,开课时间,上课地点,上课周次,单双周,分组名,备注
检验2301-03,62,202520261005584,临床检验基础[讲课学时],"顾孔珍[803189],胡敏[502424],罗秀菊[208003],王敏[503755]","湘雅二医院,湘雅三医院",30304,T307,1-18,全周,,课表
护理2301-02,51,202520261005284,内科护理学 （一）[讲课学时],"丁金锋[221061],郭佳[211049],黄晓婷[220205],刘莉[221322],罗媛慧[221320],毛婷[803390],孙玫[212139],张静平[803147]",湘雅护理学院,30506,L115,1-18,全周,,课表
卓越医生2301-02,35,202520261005463,基于案例的综合讨论（一）,"蔡艳[205070],陈旦[208139],范春梅[221288],蒋碧梅[203093],黎明[802449],刘瑛[203095],王慧[803168],王芙艳[802452],向阳[203107],张华莉[803050],暨明[803320]",湘雅基础医学院,30506,L201,3-15,全周,,课表
临床药学2301班基础医学拔尖2301班基础医学2301班,47,202520261005120,诊断学B[讲课学时],"陈科[601438],陈雄[600747],邓煦[602707],桂明[600203],季迎[600571],蒋铁斌[600216],金萍[600853],李安莹[600984],李颖[601937],刘锐[601647],刘少俊[600570],孙剑[600959],田力[601431],王二华[600946],杨琼[600983],阳石坤[602494],曾丽雄[601413],张德才[602352],张浩[600215],赵少俐[600906],周妍[600824]",湘雅三医院,30506,L313,1-18,全周,,课表
基础医学拔尖2401班基础医学2401班,34,202520261000992,呼吸系统,"陈旦[208139],胡忠良[803399],蒋碧梅[203093],卢大华[802006],罗自强[802033],王慷慨[803299],向阳[203107],肖德胜[802941],肖玲[803178],张彬[803377],周艳[221267]",湘雅基础医学院,30506,M401,1-9,全周,,课表
基础医学拔尖2401班基础医学2401班,34,202520261000990,运动系统,"黄河[802910],李芳[204108],潘爱华[803027],向阳[203107],肖德胜[802941],肖玲[803178],熊鲲[803166],曾乐平[209142]",湘雅基础医学院,30506,M401,10-18,全周,,课表
生医2401,30,202520261000971,医用物理基础,"陈昊彬[222031],彭宽[212009],王波[220054]",湘雅基础医学院,30506,M403,3-14,全周,,课表
法医2201班基础医学拔尖2201班基础医学22级1组班基础医学22级2组班,50,202520261008979,妇产科学B[讲课学时],"冯晴[602147],贺斯黎[602572],李瑞珍[602593],李月燃[602470],王楠[601820],徐大宝[600757],杨益民[600416],易水晶[601964],覃娴[601115]",湘雅三医院,30506,M403,1-2,全周,,课表
生科T2401,29,202520261000923,生物化学D1,"陈苗[219012],陈淑华[203112],邓梅春[211039],何海伦[212024],李星[221220],刘灿华[803018],骆亚萍[802942],马昌杯[212006],汤立军[803179],赵岳涛[220038],钟慧[211195],朱飞舟[208002]",生命科学学院,30506,S104,1-18,全周,,课表
生信2301,21,202520261005098,Python及其生物信息学应用,"姜浩[220061],李蓓[802599]",生命科学学院,30506,S116,1-9,全周,生信2301班,课表
生医2301,29,202520261005152,生物医学信号处理,"黄忠朝[206073],彭宽[212009],喻罡[207089]",湘雅基础医学院,30506,S204,3-16,全周,,课表
临床医学（八年制）2201,25,202520261009806,基于案例的综合讨论（一）,"蔡艳[205070],陈旦[208139],范春梅[221288],蒋碧梅[203093],黎明[802449],刘瑛[203095],谭斯品[803396],王慧[803168],王芙艳[802452],向阳[203107],张华莉[803050],暨明[803320]",湘雅基础医学院,30506,S214,3-15,全周,,课表
临床医学（八年制）2204,23,202520261009805,基于案例的综合讨论（一）,"蔡艳[205070],陈旦[208139],范春梅[221288],蒋碧梅[203093],黎明[802449],刘瑛[203095],王慧[803168],王芙艳[802452],向阳[203107],张华莉[803050],暨明[803320]",湘雅基础医学院,30506,S216,3-15,全周,,课表
临床医学（八年制）2202,25,202520261020044,医学免疫学A,"霍治[803331],谭婷婷[219138],王洁[803300]",湘雅基础医学院,30506,S217,1-16,全周,,课表
临床医学（八年制）2203,25,202520261009807,医学微生物学A[讲课学时],"刘水平[801780],卢建红[204096],谭宇蓉[803378],王莉莉[803055],邬国军[803195]",湘雅基础医学院,30506,S316,1-18,全周,,课表
临床药学2201,15,202520261009144,遗传药理学,"陈小平[205142],李清[207074],李智[801958],刘昭前[802881],毛小元[212163],欧阳冬生[801940],谭志荣[803119],王果[207082],尹继业[212172],张伟[206087]",临床药理研究所,30506,S406,5-18,全周,,课表
临五2307-08,63,202520261005808,病理生理学A,"陈欢[222274],蒋碧梅[203093],刘瑛[203095],谭斯品[803396],王浩[803401],王慷慨[803299],王念[209114],张华莉[803050],朱雅茜[219144]",湘雅基础医学院,30506,T105,1-18,全周,,课表
口腔医学（5+3）[2301-02]班口腔五年2301班,80,202520261005210,病理生理学A,"蒋碧梅[203093],刘瑛[203095],谭斯品[803396],王浩[803401],王慷慨[803299],王念[209114],张华莉[803050],朱雅茜[219144]",湘雅基础医学院,30506,T106,1-18,全周,,课表
检验2301-03,63,202520261005570,习近平新时代中国特色社会主义思想概论,王翔[203085],马克思主义学院,30506,T107,1-18,单周,,课表
精神医学[2401-02]班麻醉[2401-02]班,67,202520261001668,医学伦理学,杨俊[208131],人文学院,30506,T108,1-18,全周,,课表
口腔医学（5+3）2401-02班口腔五年2401-02,83,202520261001052,生物化学C,"陈苗[219012],陈淑华[203112],邓梅春[211039],何海伦[212024],李星[221220],刘灿华[803018],骆亚萍[802942],马昌杯[212006],汤立军[803179],赵岳涛[220038],钟慧[211195],朱飞舟[208002]",生命科学学院,30506,T109,1-18,全周,,课表
临五2313-14,64,202520261005818,药理学A,"艾可龙[219177],代书炎[223242],胡长平[803382],刘昭前[802881],张晓杰[803375],张政[213045],祝小云[221324]","临床药理研究所,湘雅药学院",30506,T110,1-18,全周,,课表
药学2201-03,79,202520261009164,生物药剂学与药物动力学,谢非凡[219158],湘雅药学院,30506,T111,1-9,全周,,课表
临五2311-12,61,202520261005837,病理学A[讲课学时],"何琼琼[803398],胡永斌[205089],胡忠良[803399],罗庚求[203104],王宽松[206094],肖德胜[802941],尹红玲[801816],赵璐晴[215063]",湘雅基础医学院,30506,T112,1-18,全周,,课表
生科2301班生科T2301,60,202520261005088,分子医学创新思维与应用,"陈慧勇[207056],胡景平[218085],梁龙[222088],刘静[802985],罗志勇[802950],孙曙明[211172],王梓[220144],吴坤陆[205081],萧小鹃[209005],熊德慧[803306],曾赵军[803413],朱里鹏[222048],朱敏[803132]",生命科学学院,30506,T205,2-18,全周,,课表
生科2401,30,202520261000908,普通生物学,"唐璐璐[206076],颜金鹏[208138]",生命科学学院,30506,T206,1-18,全周,,课表
护理2303-04,53,202520261005287,外科护理学[讲课学时],"陈佳睿[221346],陈琦蓉[220203],谷灿[211003],贺吉群[402373],刘丹[803311],刘伟[214079],周阳[402990]","湘雅护理学院,湘雅医院",30506,T209,1-18,全周,,课表
临床（五年）附三[22011-12]班组临床（五年）附三[22023-24]班组临床（五年）附三[22035-36]班组临床（五年）附三[22047-48]班组,15,202520261009454,临床研究与循证医学研究方法及实践[讲课学时],"蔡菁菁[602152],陆瑶[602995],袁洪[600081],张浩[600215]",湘雅三医院,30506,T211,8-18,全周,,课表
临床（五年）附三[22011-12]班组临床（五年）附三[22023-24]班组临床（五年）附三[22035-36]班组临床（五年）附三[22047-48]班组,135,202520261009653,耳鼻咽喉头颈外科学A[讲课学时],"李和清[600581],刘火旺[601938],马艳红[600418],卿翔[602419],宋业勋[602750],王天生[600923],张晓伟[602198]",湘雅三医院,30506,T211,1-7,全周,,课表
临五2309-10,62,202520261005831,病理学A[讲课学时],"何琼琼[803398],胡永斌[205089],胡忠良[803399],罗庚求[203104],王宽松[206094],肖德胜[802941],尹红玲[801816],赵璐晴[215063]",湘雅基础医学院,30506,T212,1-18,全周,,课表
21级八年制附三1组班21级八年制附三2组班21级八年制附三3组班21级八年制附三4组,30,202520261014260,内科学C,"艾飞艳[602695],曹宇[600569],陈科[601438],陈雄[600747],桂明[600203],何红晖[600520],蒋铁斌[600216],蒋卫红[600201],金萍[600853],李颖[601937],李昕[600925],刘纯[600519],刘纪实[601082],刘少俊[600570],刘妍[601597],孟婕[603260],孙圣华[600218],唐晓鸿[600306],田力[601431],王二华[600946],王芬[600880],王建文[601020],王晓艳[600885],王晓艳[601850],谢丽华[601071],徐灿霞[600317],易斌[601388],张浩[600215],张志辉[600869],赵立玲[601910]",湘雅三医院,305060708,S116,11-12,全周,,课表
预防21级1组班预防21级2组班预防21级3组班预防21级4组班预防21级5组班预防21级6组班预防21级7组,19,202520261013043,现代营养学,"陈继华[211223],林茜[803128],秦虹[209134],任国峰[802416],肖琳[219153],杨丽娜[207114],郑温雅[219078]",湘雅公共卫生学院,305060708,T307,1-5,全周,,课表
临床医学（八年制）2301-04,31,202520261014758,早期接触临床（二）-外科学总论,"蔡立峰[600813],成柯[600526],丁波泥[600574],廖琴[600304],林昌伟[602733],罗令[602924],彭浩[600717],汪长发[601340],易波[600831],余枭[600932],周建大[600252]",湘雅三医院,305060708,T307,6-18,全周,分组03,课表
临五2405-08,128,202520261001417,临床医学导论,"陈志恒[600111],胡平安[600945],李旭红[600901],陆瑶[602995],毛平[600110],潘曦[600969],彭玥[600746],万齐全[600863],严文广[601043],阳国平[600292],姚晨姣[600568],袁洪[600081],庄权[602574]","湘雅三医院,湘雅药学院",305060708,T308,1-18,全周,,课表
生医2401（科创班）,30,202520261001001,数理综合（三）,"熊小努[219013],杨开巍[208106]",物理学院,3060708,L113,1-16,全周,,课表
生医2301,30,202520261005151,医学成像原理,"彭宽[212009],王波[220054],肖嘉莹[207167]",湘雅基础医学院,30708,L115,5-16,全周,,课表
生医2201,32,202520261008962,医学仪器原理,"黄忠朝[206073],彭宽[212009],喻罡[207089]",湘雅基础医学院,30708,L313,3-12,全周,,课表
法医2201班基础医学拔尖2201班基础医学22级1组班基础医学22级2组班,49,202520261008974,外科学B[讲课学时],"丁波泥[600574],冯超[600974],甘毅[600994],郭一航[602570],黄飞舟[600231],金龙玉[600249],李志跃[600940],刘宇[601058],罗令[602924],沈民仁[601107],孙吉春[601027],王电军[600862],王国慧[601335],姚鲲[602053],易波[600831],余枭[600932],张翼[600910]",湘雅三医院,30708,M403,1-2,全周,,课表
法医2101,20,202520261012999,法医临床学,"蔡继峰[205123],常云峰[206137],丁艳君[211057],郭亚东[212144],李介男[221284],凌江[223048],马琼山[803303],尚艳杰[224011],王勇[213160],扎拉嘎白乙拉[212155],张长全[221034],闫杰[212156]",湘雅基础医学院,30708,S104,1-11,全周,,课表
生信2301,21,202520261005097,医学信息分析,"李忠民[802574],文庭孝[213010]",生命科学学院,30708,S116,1-8,全周,生信2301班,课表
临床医学（八年制）2203,25,202520261009795,医学免疫学A,"程文[802968],霍治[803331],黎明[802449],谭婷婷[219138],田伟[801970],王洁[803300],王芙艳[802452],徐铭[222288],邹义洲[211206]",湘雅基础医学院,30708,S214,1-16,全周,,课表
临床医学（八年制）2202,25,202520261009804,基于案例的综合讨论（一）,"蔡艳[205070],陈旦[208139],范春梅[221288],蒋碧梅[203093],黎明[802449],刘瑛[203095],谭斯品[803396],王慧[803168],王芙艳[802452],向阳[203107],张华莉[803050],暨明[803320]",湘雅基础医学院,30708,S216,3-15,全周,,课表
临床医学（八年制）2201,25,202520261009798,医学免疫学A,"程文[802968],霍治[803331],黎明[802449],谭婷婷[219138],田伟[801970],王洁[803300],王芙艳[802452],徐铭[222288],邹义洲[211206]",湘雅基础医学院,30708,S217,1-16,全周,,课表
临床医学（八年制）2204,23,202520261020076,医学微生物学A[讲课学时],"刘水平[801780],谭宇蓉[803378],邬国军[803195]",湘雅基础医学院,30708,S316,1-18,全周,,课表
临床药学2201,15,202520261009146,临床药物治疗学,"郭韧[601921],李佐军[600716],刘艺平[503455],裴奇[601030],吴翠芳[600425],谢悦良[602049],尹桃[402882],原海燕[503603],周凌云[602127],左笑丛[600291]","湘雅二医院,湘雅三医院,湘雅医院",30708,S406,1-18,全周,,课表
临五2310-12,92,202520261005816,药理学A,"艾可龙[219177],代书炎[223242],胡长平[803382],江俊麟[803376],刘昭前[802881],杨芝春[205146],张晓杰[803375],张政[213045],祝小云[221324]","临床药理研究所,湘雅药学院",30708,T105,1-18,全周,,课表
临五2409班卓越医生2401,41,202520261020067,生物技术概论,"陈淑华[203112],邓梅春[211039],马昌杯[212006]",生命科学学院,30708,T107,11-18,全周,,课表
生科2301,31,202520261005082,生物技术概论,"陈苗[219012],陈淑华[203112],邓梅春[211039],何海伦[212024],李星[221220],刘灿华[803018],骆亚萍[802942],马昌杯[212006],汤立军[803179],赵岳涛[220038],钟慧[211195],朱飞舟[208002]",生命科学学院,30708,T107,11-18,全周,,课表
口腔医学（5+3）[2301-02]班口腔五年2301班,82,202520261005209,医学超微结构与超微病理B,"王俊普[213147],吴晓英[802475],易汉希[222042]",湘雅基础医学院,30708,T107,3-10,全周,,课表
基础医学拔尖2301班基础医学2301班卓越医生[2301-02]班,70,202520261005438,医学伦理学,杨俊[208131],人文学院,30708,T108,1-18,全周,,课表
生信2401,30,202520261000930,分子生物学A,"陈慧勇[207056],胡景平[218085],梁龙[222088],刘静[802985],罗赛群[801882],罗志勇[802950],孙曙明[211172],王梓[220144],吴坤陆[205081],萧小鹃[209005],熊德慧[803306],曾赵军[803413],朱里鹏[222048],朱敏[803132]",生命科学学院,30708,T109,1-18,全周,,课表
口腔医学（5+3）[2401-02]班口腔五年[2401-02]班精神医学[2401-02]班麻醉[2401-02]班,24,202520261020311,信息检索B,"胡德华[803298],黄碧云[802545],姜浩[220061],刘海霞[803255],谌婷[221283],虢毅[803085]",生命科学学院,30708,T110,3-15,全周,,课表
临五2409班基础医学拔尖2401班基础医学2401班卓越医生2401班,43,202520261001278,生物学进展,"范亮亮[219085],黄皓[223125],刘慕君[207139],唐璐璐[206076],文斗斗[803371],夏赞贤[213170],项荣[207047],颜金鹏[208138],周叶方[207147]",生命科学学院,30708,T111,3-10,全周,,课表
药学2201-03,16,202520261009170,药物分析B,"陈传品[211029],朱曲波[211180]",湘雅药学院,30708,T112,1-9,全周,,课表
护理2303-04,47,202520261005291,护理管理学,丁金锋[221061],湘雅护理学院,30708,T207,1-18,全周,,课表
护理2301-02,53,202520261005288,外科护理学[讲课学时],"陈佳睿[221346],陈琦蓉[220203],谷灿[211003],贺吉群[402373],刘丹[803311],刘伟[214079],周阳[402990]","湘雅护理学院,湘雅医院",30708,T208,1-18,全周,,课表
检验2301-03,62,202520261005581,临床生物化学检验,"黄建军[802936],徐克前[802434],章玲玲[216011],朱燕[803315]",湘雅三医院,30708,T209,1-18,全周,,课表
口腔医学（5+3）[2401-02]班口腔五年[2401-02]班精神医学[2401-02]班麻醉[2401-02]班,60,202520261001242,信息检索B,"胡德华[803298],黄碧云[802545],姜浩[220061],刘海霞[803255],谌婷[221283],虢毅[803085]",生命科学学院,30708,T210,3-15,全周,,课表
临床（五年）附三[22011-12]班组临床（五年）附三[22023-24]班组临床（五年）附三[22035-36]班组临床（五年）附三[22047-48]班组,135,202520261009670,内科学A[讲课学时],"蔡菁菁[602152],陈科[601438],邓煦[602707],桂明[600203],胡静[600961],蒋铁斌[600216],金萍[600853],李安莹[600984],李颖[601937],李昕[600925],刘纯[600519],刘芬[601336],刘纪实[601082],刘竞[600210],刘少俊[600570],孟婕[603260],彭丽萍[600748],孙剑[600959],孙圣华[600218],田力[601431],涂珊[601595],王二华[600946],王芬[600880],王晓艳[600885],王晓艳[601850],谢丽华[601071],易斌[601388],张浩[600215],张志辉[600869],赵立玲[601910],赵莲[601963]",湘雅三医院,30708,T211,1-2,全周,,课表
临床（五年）附三[22011-12]班组临床（五年）附三[22023-24]班组临床（五年）附三[22035-36]班组临床（五年）附三[22047-48]班组,136,202520261009562,妇产科学A[讲课学时],"程春霞[600858],李瑞珍[602593],米春梅[601171],孙信[600577],王楠[601820],肖芳[601873],肖松舒[600972],徐大宝[600757],薛敏[600256],杨益民[600416],叶明珠[601796],易水晶[601964],曾飞[600417]",湘雅三医院,30708,T211,11-17,全周,,课表
临床（五年）附三[22011-12]班组临床（五年）附三[22023-24]班组临床（五年）附三[22035-36]班组临床（五年）附三[22047-48]班组,135,202520261009670,内科学A[讲课学时],"蔡菁菁[602152],陈科[601438],邓煦[602707],桂明[600203],胡静[600961],蒋铁斌[600216],金萍[600853],李安莹[600984],李颖[601937],李昕[600925],刘纯[600519],刘芬[601336],刘纪实[601082],刘竞[600210],刘少俊[600570],孟婕[603260],彭丽萍[600748],孙剑[600959],孙圣华[600218],田力[601431],涂珊[601595],王二华[600946],王芬[600880],王晓艳[600885],王晓艳[601850],谢丽华[601071],易斌[601388],张浩[600215],张志辉[600869],赵立玲[601910],赵莲[601963]",湘雅三医院,30708,T211,3-10,双周,,课表
临床（五年）附三[22011-12]班组临床（五年）附三[22023-24]班组临床（五年）附三[22035-36]班组临床（五年）附三[22047-48]班组,136,202520261009562,妇产科学A[讲课学时],"程春霞[600858],李瑞珍[602593],米春梅[601171],孙信[600577],王楠[601820],肖芳[601873],肖松舒[600972],徐大宝[600757],薛敏[600256],杨益民[600416],叶明珠[601796],易水晶[601964],曾飞[600417]",湘雅三医院,30708,T211,3-10,单周,,课表
临五2307-08,64,202520261005836,病理学A[讲课学时],"何琼琼[803398],胡永斌[205089],胡忠良[803399],罗庚求[203104],王宽松[206094],肖德胜[802941],尹红玲[801816],赵璐晴[215063]",湘雅基础医学院,30708,T212,1-18,全周,,课表
生医2201,7,202520261008960,医疗器械管理,黄智[211210],湘雅基础医学院,30910,L113,3-10,全周,,课表
临床药学2401,29,202520261001221,病理学B[讲课学时],"何琼琼[803398],胡永斌[205089],胡忠良[803399],罗庚求[203104],王宽松[206094],肖德胜[802941],尹红玲[801816],赵璐晴[215063]",湘雅基础医学院,30910,L115,1-18,全周,,课表
基础医学拔尖2301班基础医学2301班,17,202520261005163,流行病学 B,"陈立章[801261],戴文杰[219059],邓静[803127],李黎[221291],李杏莉[803367],罗米扬[220214],王婷婷[222310],吴心音[218037],严俊霞[215026]","湘雅公共卫生学院,校领导",30910,L201,1-16,全周,,课表
基础医学拔尖2201班基础医学22级1组班基础医学22级2组班,4,202520261008992,医学英语学术写作,苏怡[214109],外国语学院,30910,M403,3-18,全周,,课表
法医2201,9,202520261008970,循证医学,"陈立章[801261],戴文杰[219059],邓静[803127],李黎[221291],李杏莉[803367],罗米扬[220214],王婷婷[222310],吴心音[218037],严俊霞[215026]","湘雅公共卫生学院,校领导",30910,S104,3-13,全周,,课表
21级八年制附三1组班21级八年制附三2组班21级八年制附三3组班21级八年制附三4组,30,202520261013132,肿瘤病学,"关勇军[802264],李征[206038],罗湘建[802960],马健[209041],彭淑平[206138],任彩萍[803265],陶永光[211025],武明花[206004],向波[206188],向娟娟[208068],熊炜[203116],杨力芳[206189],周鸣[802933],周文[802269],周艳宏[206187]","湘雅基础医学院,湘雅医学院,芙蓉实验室",30910,S116,3-13,全周,,课表
临床医学（八年制）2304,25,202520261005538,呼吸系统,"蔡艳[205070],陈旦[208139],范春梅[221288],蒋碧梅[203093],黎明[802449],刘瑛[203095],谭斯品[803396],王慧[803168],王芙艳[802452],向阳[203107],张华莉[803050],周艳[221267],暨明[803320]",湘雅基础医学院,30910,S204,1-9,全周,,课表
临床医学（八年制）2304,24,202520261005530,泌尿系统,"冯丹丹[209039],黄河[802910],刘瑛[203095],王念[209114],王晓晟[803003],尹红玲[801816],张彬[803377],赵璐晴[215063],暨明[803320]",湘雅基础医学院,30910,S204,10-18,全周,,课表
临床医学（八年制）2303,24,202520261005505,消化系统,"范春玲[803394],韩仰[209131],何琼琼[803398],胡忠良[803399],黄河[802910],蒋碧梅[203093],卢大华[802006],罗庚求[203104],谭斯品[803396],肖德胜[802941],张彬[803377],瞿湘萍[211013]",湘雅基础医学院,30910,S214,1-10,全周,,课表
临床医学（八年制）2303,24,202520261005473,生殖系统,"蔡艳[205070],范春梅[221288],何琼琼[803398],李昌琪[803120],刘持[211027],刘俊文[208050],王宽松[206094],熊鲲[803166],暨明[803320]",湘雅基础医学院,30910,S214,11-18,全周,,课表
临床医学（八年制）2203,25,202520261009799,局部解剖学[讲课学时],"陈旦[208139],范春玲[803394],李昌琪[803120],刘娜[224074],卢大华[802006],潘爱华[803027],万莉莉[222040],王晓晟[803003],熊鲲[803166],颜伟韬[223033],曾乐平[209142],张建伟[203172]",湘雅基础医学院,30910,S216,1-18,全周,,课表
临床医学（八年制）2202,25,202520261019871,人体寄生虫学[讲课学时],"黄帅钦[221014],蒋立平[803089],徐绍锐[802080],张祖萍[802999]",湘雅基础医学院,30910,S217,1-16,全周,,课表
临床医学（八年制）2201,28,202520261009802,局部解剖学[讲课学时],"陈旦[208139],范春玲[803394],李昌琪[803120],刘娜[224074],卢大华[802006],潘爱华[803027],万莉莉[222040],王晓晟[803003],熊鲲[803166],颜伟韬[223033],曾乐平[209142],张建伟[203172]",湘雅基础医学院,30910,S316,1-18,全周,,课表
临床医学（八年制）2204,23,202520261020045,医学免疫学A,"霍治[803331],谭婷婷[219138],王洁[803300]",湘雅基础医学院,30910,S406,1-16,全周,,课表
临五2309-12班精神医学2301-02班麻醉2301-02,137,202520261019933,法医学A,"蔡继峰[205123],常云峰[206137],丁艳君[211057],郭亚东[212144],凌江[223048],马琼山[803303],尚艳杰[224011],王勇[213160],扎拉嘎白乙拉[212155],张长全[221034]",湘雅基础医学院,30910,T105,3-10,全周,,课表
临五2309-12班精神医学2301-02班麻醉2301-02,23,202520261019912,医学遗传学研究进展,"段然慧[209148],黄文[210049],谭洁琼[215016],张灼华[803425]","生命科学学院,校领导",30910,T105,11-18,全周,,课表
临五2301-03班临五2307,112,202520261005130,药物毒理学,"关岚[802375],罗纲[220059],肖芳[212214],曾明[802371]",湘雅公共卫生学院,30910,T106,3-10,全周,,课表
临五2301-03班临五2307,44,202520261005131,健康教育学,"龚雯洁[208122],刘小群[214031],罗家有[802376],彭松绪[219109],吴明洋[222227]",湘雅公共卫生学院,30910,T106,11-18,全周,,课表
临五2304-06班临五2313-14,57,202520261005779,医学超微结构与超微病理B,"王俊普[213147],吴晓英[802475],易汉希[222042]",湘雅基础医学院,30910,T107,3-10,全周,,课表
临五2405-06班临五2411-12班卓越医生2401,100,202520261001445,医学科学研究与设计,"胡国清[803358],胡明[207119],李广迪[218078],宁佩珊[220064],饶蓁蓁[222052],史静琤[803139],王一任[803215],颜艳[802394],杨芳[210122],杨土保[802329]",湘雅公共卫生学院,30910,T108,11-18,全周,,课表
临五2405-06班临五2411-12班卓越医生2401,25,202520261014756,生物信息学概论,"胡德华[803298],刘可夫[221071],易敏寒[214106],虢毅[803085]",生命科学学院,30910,T108,3-10,全周,,课表
临五2401-03班临五2407-10,93,202520261020246,信息检索B,"胡德华[803298],黄碧云[802545],姜浩[220061],刘海霞[803255],谌婷[221283],虢毅[803085]",生命科学学院,30910,T109,3-15,全周,,课表
精神医学[2401-02]班麻醉[2401-02]班,12,202520261001502,生物技术概论,"陈苗[219012],陈淑华[203112],邓梅春[211039],何海伦[212024],李星[221220],刘灿华[803018],骆亚萍[802942],马昌杯[212006],汤立军[803179],赵岳涛[220038],钟慧[211195],朱飞舟[208002]",生命科学学院,30910,T110,11-18,全周,,课表
预防[2401-04]班精神医学[2401-02]班麻醉[2401-02]班,45,202520261001082,生物学进展,"范亮亮[219085],黄皓[223125],刘慕君[207139],唐璐璐[206076],文斗斗[803371],夏赞贤[213170],项荣[207047],颜金鹏[208138],周叶方[207147]",生命科学学院,30910,T110,3-10,全周,,课表
预防[2401-04]班基础医学拔尖2401班基础医学2401班,60,202520261020066,生物技术概论,"陈淑华[203112],邓梅春[211039],马昌杯[212006]",生命科学学院,30910,T111,11-18,全周,,课表
生医2401班生医2401（科创班）,60,202520261000972,中国近现代史纲要,吴冠中[219211],马克思主义学院,30910,T112,3-18,全周,,课表
药学2401-03,83,202520261001179,药学学科概论,"陈卓[803317],程泽能[203091],胡长平[803382],张毕奎[505995],张政[213045],周文虎[217015],周应军[203138],朱曲波[211180]","湘雅二医院,湘雅药学院",30910,T205,2-10,全周,,课表
临床医学（八年制）2301-02,48,202520261005543,医学统计学A1,"胡明[207119],宁佩珊[220064],史静琤[803139],杨芳[210122]",湘雅公共卫生学院,30910,T206,3-16,全周,,课表
护理2301-04,82,202520261005304,护理学专业英语,"陈文俊[223156],杨敏[803049]",湘雅护理学院,30910,T209,1-18,全周,,课表
临五2401-03班临五2407-10,97,202520261001524,信息检索B,"胡德华[803298],黄碧云[802545],姜浩[220061],刘海霞[803255],谌婷[221283],虢毅[803085]",生命科学学院,30910,T210,3-15,全周,,课表
19级八年制附二1组班19级八年制附二2组班19级八年制附二3组班19级八年制附二4组班19级八年制附三1组班19级八年制附三2组班19级八年制附三3组班19级八年制附三4组班19级八年制附一1组班19级八年制附一2组班19级八年制附一3组班19级八年制附一4组班19级八年制附一5组班19级八年制附一6组,29,202520261013166,临床分子生物学,胡景平[218085],生命科学学院,30910,T308,3-12,全周,,课表
临床（五年）附三[22035-36]班组临床（五年）附三[22047-48]班组,13,202520261009339,高级医学英语（三）,周静[801244],外国语学院,3091011,M401,11-18,全周,,课表
临床（五年）附三[22011-12]班组临床（五年）附三[22023-24]班组,13,202520261009341,高级医学英语（三）,周静[801244],外国语学院,3091011,M401,3-10,全周,,课表
法医2201,20,202520261008976,法医病理学,"蔡继峰[205123],常云峰[206137],丁艳君[211057],郭亚东[212144],李介男[221284],凌江[223048],马琼山[803303],尚艳杰[224011],王勇[213160],扎拉嘎白乙拉[212155],张长全[221034],闫杰[212156]",湘雅基础医学院,40102,L113,1-17,全周,,课表
护理2403-04,54,202520261001167,生理学B,"冯丹丹[209039],管茶香[802042],韩仰[209131],汉建忠[802046],刘持[211027],唐怡庭[214005],向阳[203107],周艳[221267],周勇[213146],暨明[803320],瞿湘萍[211013]",湘雅基础医学院,40102,L115,1-18,全周,,课表
临床药学2301,13,202520261005317,药物化学,"陈卓[803317],李乾斌[210038]",湘雅药学院,40102,L313,1-15,全周,,课表
临五2407-08,65,202520261001602,组织学与胚胎学A[讲课学时],"蔡艳[205070],范春梅[221288],黄河[802910],刘俊文[208050],伍亚蓝[223034],肖玲[803178],张彬[803377]",湘雅基础医学院,40102,M401,1-17,全周,,课表
基础医学拔尖2201班基础医学22级1组班基础医学22级2组班,29,202520261008982,精神病学B[讲课学时],刘哲宁[502963],湘雅二医院,40102,M403,1-9,全周,,课表
生信2401,28,202520261000928,遗传学,"黄文[210049],李家大[209150],张灼华[803425]","生命科学学院,校领导",40102,S104,1-18,全周,,课表
临床医学（八年制）2301,23,202520261005540,呼吸系统,"陈旦[208139],胡忠良[803399],蒋碧梅[203093],卢大华[802006],罗自强[802033],王慷慨[803299],向阳[203107],肖德胜[802941],肖玲[803178],张彬[803377],周艳[221267]",湘雅基础医学院,40102,S204,1-9,全周,,课表
临床医学（八年制）2301,23,202520261005532,泌尿系统,"冯丹丹[209039],黄河[802910],刘瑛[203095],王念[209114],王晓晟[803003],尹红玲[801816],张彬[803377],赵璐晴[215063],暨明[803320]",湘雅基础医学院,40102,S204,10-18,全周,,课表
临床医学（八年制）2302,25,202520261005535,内分泌系统,"管茶香[802042],何红晖[600520],胡永斌[205089],李芳[204108],刘俊文[208050],刘瑛[203095],王慧[803168],肖玲[803178],赵璐晴[215063],周勇[213146]","湘雅基础医学院,湘雅三医院",40102,S214,7,全周,,课表
临床医学（八年制）2302,25,202520261005535,内分泌系统,"管茶香[802042],何红晖[600520],胡永斌[205089],李芳[204108],刘俊文[208050],刘瑛[203095],王慧[803168],肖玲[803178],赵璐晴[215063],周勇[213146]","湘雅基础医学院,湘雅三医院",40102,S214,1-3,全周,,课表
